Paper_ID,DOI,Title,Lead_author,Institution,Journal,Published,Motivation,Oceanic_region,Area,Site,Size,System,Years_total,Date_start,Date_end,Run_mode,Yearly_trends_compared,Generic_species,Multiple_species,Species_scientific_name,Species_common_name,Species_type,Geographical_zone,Model_reuse,Model_name,Model_type,Model_movement,Physical_model,Nested_submodels,Model_resolution_min,Model_spatial_shape,Model_depth,Tidal_model_used,Bathymetry_model_used,Model_integration,Model_time_step,Model_time_step_type,Model_diffusion_scheme,Model_diffusion_direction,Model_diffusion_value,PLD_type,PLD_fixed,PLD_variable,PLD_stdev,Spawning_period,Spawning_interval,Spawning_release_sites,Spawning_settlement_sites,Spawning_depth_type,Spawning_depth_value,Spawning_depth_min,Spawning_depth_max,Spawning_initiation,Passive_movement,Diel_vertical_migration,Circatidal_migration,Pynocline_migration,Halocline_migration,Ontogentic_vertical_migration,Vertical_swimming_ability,Horizontal_swimming_ability,Sinking_velocity,Egg_buoyancy,Mortality,Mortality_rate,Mortality_function,Directed_swimming,Swimming_speed,Sensory_zone,Sensory_onset,Sensory_cue,Growth,Growth_func,Buffer_size,Settlement_competency_window,Settlement_competency_type,Settlement_competency_factor,Settlement_competency_type_start,Settlement_site_type,Settlement_site_size,Particles_spawned_at_individual_type,Particles_spawned_at_individual_site,Particles_spawned_range_min,Particles_spawned_range_max,Particles_spawned_super_individual,Particles_spawned_period,Particles_spawned_total,Replicated_run,Sensitivity_analysis,Statistical_methods_used,Empirically_coupled,Dispersal_kernel,Temporal_kernel,Accumulation_kernel,Partial_summation,Minimum_arrival_time,Mean_distance,Median_distance,Distance_travelled_mean,Trajectory_travelled_mean,Distance_travelled_stdev,Distance_travelled_median,Direction_mean,Depth_mean,Distance_travelled_upper_quantile,Distance_travelled_max,Biophysical_matrix,Travel_time_mean,Isotropy,Positive_area,Seeded_area,Centre_of_mass,Aggregation_index,Mean_length,Connectance,Proportion_connected_sites,Connections_total,Connected_clusters_total,Connected_clusters_largest_size,Cross_shore_connectivity,Dispersion_index,Connectivity_metrics_potential,Connectivity_metrics_realised,Local_retention,Local_retention_mean,Local_retention_max,Self_recruitment,Self_recruitment_mean,Self_recruitment_max,Settlement_success,Settlement_success_mean,Settlement_success_min,Directional_exchange_rate,Export_probability,Source_sink_indicies,Graph_theory,Eigenvalue_perturbation_theory,Betweeness_centrality,Hatching_probability,Shannon_Index,Distance_to_shore,Survival_success,Along_shore_distance,Along_shore_distance_mean,Along_shore_distance_std
107,10.1111/fog.12114 ,"Connectivity of the bay scallop (Argopecten irradians) in Buzzards Bay, Massachusetts, U.S.A.",Liu C,University of Massachusetts Dartmouth ,Fisheries Oceanography,2015,DS,Atlantic Ocean,USA,Buzzards Bay,Small,Closed,3,2008,2009,Forecast,Both,FALSE,FALSE,Argopecten irradians,Bay scallop,Bivalvia,Temperate,TRUE,FISCM,IBM,L,SEMASS,FALSE,NA,Unstructured,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,Fixed,14,NA,NA,Several,6-hourly,27,27,Fixed,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,10,Reef,NA,NA,NA,NA,NA,FALSE,6-Hour,47631,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.12,0.25,TRUE,0.8,NA,TRUE,0.143,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,2,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,4,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,6,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,8,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,10,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,12,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,14,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,16,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,18,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
108,10.1086/679503,Marine population connectivity: reconciling large-scale dispersal and high self-retention,Nickols KJ,University of California,The American Naturalist,2015,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,Generic,NA,FALSE,NA,IBM,L,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,10,Fixed,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
109,10.3354/meps11397,Metapopulation connectivity via larval transport of the Norway lobster Nephrops norvegicus in waters around Ireland: a modelled approach,O'Sullivan D,The Marine Institute,Marine Ecology Progress Series,2015,DS,North-East Atlantic,Ireland,Ireland,Large,Open,2,2011,2012,Forecast,Between,FALSE,FALSE,Nephrops norvegicus ,Norway lobster,Crustacean,Temperate,TRUE,LTRANS,IBM,L,ROMS,FALSE,1.9,Grid,NA,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,1,Variable,NA,Temperature,NA,Various,Monthly,21,21,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,500,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.114,0.31,TRUE,0.689,1,TRUE,0.147,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
110,10.1371/journal.pone.0144199,No reef is an island: integrating coral reef connectivity data into the design of regional-scale marine protected area networks,Schill S,The Nature Conservancy,PLOS One,2015,DS,Carribean Sea,Caribbean,Caribbean-wide,Large,Closed,4,2008,2011,Forecast,NA,TRUE,FALSE,NA,NA,Coral,Tropical,TRUE,MGET,IBM,L,RTOFS ,FALSE,4,Grid,NA,TRUE,FALSE,RK4,86400,Fixed,NA,NA,NA,Fixed,30,NA,NA,Twice yearly spawning,6 Months,423,423,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2,Linear,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Variable,Gamma,3,Reef,Variable,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
111,10.1111/ddi.12360,Connectivity between submerged and near-sea-surface coral reefs: can submerged reef populations act as refuges?,Thomas C,Universite catholique de Louvain ,Diversity and Distributions,2015,DS,Coral Sea,Great Barrier Reef,Great Barrier Reef,Large,Open,4,NA,NA,Forecast,NA,FALSE,TRUE,Platygyra daedalea ,Stony coral,Coral,Tropical,TRUE,Thomas et al. (2014) ,IBM,L,SLIM,FALSE,0.2,Unstructured,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Fixed,35,NA,NA,Annual,Once,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,30,TRUE,Fixed,NA,5.33,Reef,Variable,Variable,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31.45,NA,8.8,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,0.129,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
111,10.1111/ddi.12360,Connectivity between submerged and near-sea-surface coral reefs: can submerged reef populations act as refuges?,Thomas C,Universite catholique de Louvain ,Diversity and Distributions,2015,DS,Coral Sea,Great Barrier Reef,Great Barrier Reef,Large,Open,4,NA,NA,Forecast,NA,FALSE,TRUE,Acropora humilis ,Finger coral,Coral,Tropical,TRUE,Thomas et al. (2014) ,IBM,L,SLIM,FALSE,0.2,Unstructured,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Fixed,35,NA,NA,Annual,Once,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,30,TRUE,Fixed,NA,4.71,Reef,Variable,Variable,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22.15,NA,5.35,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,0.184,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
111,10.1111/ddi.12360,Connectivity between submerged and near-sea-surface coral reefs: can submerged reef populations act as refuges?,Thomas C,Universite catholique de Louvain ,Diversity and Distributions,2015,DS,Coral Sea,Great Barrier Reef,Great Barrier Reef,Large,Open,4,NA,NA,Forecast,NA,FALSE,TRUE,Acropora valida ,Finger coral,Coral,Tropical,TRUE,Thomas et al. (2014) ,IBM,L,SLIM,FALSE,0.2,Unstructured,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Fixed,35,NA,NA,Annual,Once,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,30,TRUE,Fixed,NA,3.07,Reef,Variable,Variable,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15.85,NA,2.45,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,0.272,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
111,10.1111/ddi.12360,Connectivity between submerged and near-sea-surface coral reefs: can submerged reef populations act as refuges?,Thomas C,Universite catholique de Louvain ,Diversity and Distributions,2015,DS,Coral Sea,Great Barrier Reef,Great Barrier Reef,Large,Open,4,NA,NA,Forecast,NA,FALSE,TRUE,Seriotopora hystrix ,Branching coral,Coral,Tropical,TRUE,Thomas et al. (2014) ,IBM,L,SLIM,FALSE,0.2,Unstructured,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Fixed,35,NA,NA,Annual,Once,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,30,TRUE,Fixed,NA,0.69,Reef,Variable,Variable,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6.1,NA,0.95,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,0.525,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
111,10.1111/ddi.12360,Connectivity between submerged and near-sea-surface coral reefs: can submerged reef populations act as refuges?,Thomas C,Universite catholique de Louvain ,Diversity and Distributions,2015,DS,Coral Sea,Great Barrier Reef,Great Barrier Reef,Large,Open,4,NA,NA,Forecast,NA,FALSE,TRUE,Stylophora pistillata ,Branching coral,Coral,Tropical,TRUE,Thomas et al. (2014) ,IBM,L,SLIM,FALSE,0.2,Unstructured,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Fixed,35,NA,NA,Annual,Once,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,30,TRUE,Fixed,NA,0.58,Reef,Variable,Variable,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6.15,NA,0.8,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,0.531,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
112,10.1111/j.1600-0587.2013.00259.x ,Larval dispersal of intertidal organisms and the influence of coastline geography ,Adams T,Scottish Association for Marine Science ,Ecography,2014,DS,North-East Atlantic,Scotland,Firth of Lorn ,Small,Closed,1,2011,2011,Forecast,Within,TRUE,TRUE,NA,NA,Generic,Temperate,FALSE,NA,IBM,L,FVCOM,FALSE,0.07,Unstructured,NA,TRUE,TRUE,NA,18,NA,Random walk,Horizontal,0.1,Fixed,1,NA,NA,Twice yearly spawning,Once,940,940,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,0.5,FALSE,NA,NA,0.5,Coast,NA,Fixed,20,NA,NA,FALSE,2 days,376000,FALSE,FALSE,"GLM, GAM, Spatial regression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
112,10.1111/j.1600-0587.2013.00259.x ,Larval dispersal of intertidal organisms and the influence of coastline geography ,Adams T,Scottish Association for Marine Science ,Ecography,2014,DS,North-East Atlantic,Scotland,Firth of Lorn ,Small,Closed,1,2011,2011,Forecast,Within,TRUE,TRUE,NA,NA,Generic,Temperate,FALSE,NA,IBM,L,FVCOM,FALSE,0.07,Unstructured,NA,TRUE,TRUE,NA,18,NA,Random walk,Horizontal,0.1,Fixed,2,NA,NA,Twice yearly spawning,Once,940,940,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,0.5,FALSE,NA,NA,1,Coast,NA,Fixed,20,NA,NA,FALSE,2 days,376000,FALSE,FALSE,"GLM, GAM, Spatial regression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
